date_time,global_active_power,fridge_w,fan_w,lights_w,tv_w,computer_w,ac_w
2025-01-05 04:01:00,207.76,112.85,7.5,36.9,0.94,3.44,0.0
2025-01-05 04:02:00,227.51,111.61,5.0,27.78,4.38,0.0,0.0
2025-01-05 04:03:00,202.52,113.18,5.0,30.52,11.94,0.0,16.58
2025-01-05 04:04:00,213.82,114.52,9.09,36.1,10.78,0.0,5.63
2025-01-05 04:05:00,262.54,118.72,12.85,34.69,7.9,1.58,16.66
2025-01-05 04:06:00,221.55,114.09,5.0,33.17,3.27,0.0,10.46
2025-01-05 04:07:00,231.24,109.03,18.27,40.49,5.91,7.94,0.0
2025-01-05 04:08:00,258.6,119.94,16.33,39.92,3.7,0.92,0.0
2025-01-05 04:09:00,192.62,112.03,11.34,33.53,0.0,4.08,0.0
2025-01-05 04:10:00,248.28,115.14,9.84,34.07,0.0,0.0,19.05
2025-01-05 04:11:00,208.77,117.16,7.68,23.91,5.69,1.48,7.59
2025-01-05 04:12:00,236.46,116.17,7.9,31.78,0.0,3.02,0.0
2025-01-05 04:13:00,281.85,119.75,11.25,42.74,1.2,0.0,31.29
2025-01-05 04:14:00,235.09,117.29,13.13,28.16,4.3,6.29,0.0
2025-01-05 04:15:00,210.19,111.93,11.68,28.42,3.92,0.0,0.0
2025-01-05 04:16:00,214.56,124.09,11.06,39.5,0.0,9.07,0.0
2025-01-05 04:17:00,196.87,116.15,5.0,33.55,2.73,0.0,0.0
2025-01-05 04:18:00,235.58,114.79,9.61,45.35,1.98,0.0,0.0
2025-01-05 04:19:00,232.2,119.23,7.14,42.17,4.09,2.18,9.16
2025-01-05 04:20:00,207.08,116.37,5.0,27.95,4.73,6.31,12.88
2025-01-05 04:21:00,216.42,116.97,6.92,35.12,1.81,3.94,0.0
2025-01-05 04:22:00,261.85,125.34,8.29,34.44,0.0,0.0,24.25
2025-01-05 04:23:00,241.62,114.28,5.0,51.48,7.41,6.23,23.03
2025-01-05 04:24:00,281.85,114.11,7.74,36.07,0.0,2.12,0.0
2025-01-05 04:25:00,236.09,115.84,5.0,35.09,3.89,0.0,13.29
2025-01-05 04:26:00,233.97,119.66,5.0,23.9,9.16,0.0,32.91
2025-01-05 04:27:00,211.06,109.35,5.0,39.67,0.0,0.0,7.27
2025-01-05 04:28:00,211.0,107.51,11.68,28.23,0.0,5.33,0.51
2025-01-05 04:29:00,179.89,113.03,6.89,26.94,0.0,1.83,2.39
2025-01-05 04:30:00,228.55,108.84,5.0,40.25,8.49,0.0,19.68
2025-01-05 04:31:00,213.23,113.68,12.44,35.15,0.0,1.91,26.81
2025-01-05 04:32:00,228.34,117.39,12.72,39.82,8.47,7.09,0.0
2025-01-05 04:33:00,223.06,111.81,5.0,36.75,0.0,0.0,6.26
2025-01-05 04:34:00,196.56,109.67,10.06,29.89,0.0,0.0,9.79
2025-01-05 04:35:00,226.49,115.65,6.62,36.03,6.89,0.0,16.37
2025-01-05 04:36:00,217.66,118.83,8.71,25.82,8.4,14.01,0.0
2025-01-05 04:37:00,194.78,108.6,5.0,41.77,5.05,0.0,0.0
2025-01-05 04:38:00,222.48,118.66,5.0,34.48,2.42,0.0,0.0
2025-01-05 04:39:00,236.63,118.65,15.3,45.58,10.84,7.81,0.0
2025-01-05 04:40:00,220.6,119.19,11.41,31.73,2.85,2.16,0.0
2025-01-05 04:41:00,224.98,120.25,5.0,32.68,6.98,2.3,0.0
2025-01-05 04:42:00,280.57,124.18,10.84,39.47,0.0,0.0,22.47
2025-01-05 04:43:00,205.66,113.95,10.84,34.59,7.46,1.32,0.0
2025-01-05 04:44:00,221.94,115.81,6.99,30.99,5.55,0.0,9.79
2025-01-05 04:45:00,277.88,113.71,15.31,33.64,8.92,8.98,0.0
2025-01-05 04:46:00,191.37,115.38,5.24,26.86,5.51,6.59,0.0
2025-01-05 04:47:00,187.1,121.51,11.84,35.76,0.0,0.0,0.0
2025-01-05 04:48:00,205.62,110.0,14.29,38.03,5.51,4.55,0.0
2025-01-05 04:49:00,234.89,111.93,8.99,36.78,0.0,0.0,17.7
2025-01-05 04:50:00,236.58,120.88,5.0,40.32,11.95,0.06,0.0
2025-01-05 04:51:00,235.84,119.46,8.06,35.24,4.96,0.27,16.82
2025-01-05 04:52:00,235.76,113.92,14.18,36.65,0.0,0.0,7.85
2025-01-05 04:53:00,213.69,118.79,17.61,36.17,0.0,3.72,0.0
2025-01-05 04:54:00,211.02,116.74,8.28,32.17,0.0,0.0,0.0
2025-01-05 04:55:00,209.35,121.38,5.0,36.86,2.8,8.47,0.0
2025-01-05 04:56:00,217.59,115.67,9.16,30.45,3.27,0.0,0.0
2025-01-05 04:57:00,235.25,119.48,5.0,34.13,0.0,0.0,0.0
2025-01-05 04:58:00,215.17,125.94,5.0,34.67,0.0,3.19,0.0
2025-01-05 04:59:00,241.49,117.77,5.0,36.25,0.0,0.0,14.68
2025-01-05 05:00:00,207.25,115.57,5.36,34.2,0.0,3.99,0.0
2025-01-05 05:01:00,205.75,118.27,13.77,30.82,1.27,0.0,0.0
2025-01-05 05:02:00,216.24,113.91,14.48,34.78,0.0,3.93,0.0
2025-01-05 05:03:00,272.63,124.93,5.17,41.94,9.36,0.0,8.59
2025-01-05 05:04:00,208.86,116.1,5.0,42.4,0.0,2.82,4.91
2025-01-05 05:05:00,195.9,114.28,10.59,31.78,0.0,0.0,10.73
2025-01-05 05:06:00,195.4,112.03,14.84,23.65,0.0,4.62,0.0
2025-01-05 05:07:00,164.98,119.76,5.22,27.53,0.0,1.93,0.0
2025-01-05 05:08:00,210.17,118.84,6.77,39.84,10.24,0.0,5.9
2025-01-05 05:09:00,265.68,113.39,7.68,33.25,15.61,0.0,0.0
2025-01-05 05:10:00,193.68,117.68,9.2,36.74,3.46,0.0,0.0
2025-01-05 05:11:00,201.62,109.34,9.64,32.96,0.0,4.0,0.0
2025-01-05 05:12:00,193.56,116.12,7.88,19.99,0.0,0.04,0.0
2025-01-05 05:13:00,217.0,117.19,17.38,37.59,0.0,4.98,0.0
2025-01-05 05:14:00,228.43,122.21,5.0,37.12,5.04,0.0,15.53
2025-01-05 05:15:00,226.27,112.29,7.33,50.16,1.42,10.48,0.0
2025-01-05 05:16:00,223.13,110.26,13.63,41.14,3.53,0.0,0.0
2025-01-05 05:17:00,168.38,111.79,5.64,43.31,0.0,3.1,0.0
2025-01-05 05:18:00,206.1,110.03,5.0,42.6,1.97,0.0,10.54
2025-01-05 05:19:00,257.19,120.72,9.53,36.26,0.0,5.77,2.9
2025-01-05 05:20:00,219.93,121.57,5.68,25.64,7.68,0.0,0.0
2025-01-05 05:21:00,236.26,116.66,9.11,48.1,7.4,3.69,24.68
2025-01-05 05:22:00,188.9,120.26,5.0,41.01,1.62,0.0,0.0
2025-01-05 05:23:00,226.51,115.91,10.09,40.28,0.0,0.0,13.85
2025-01-05 05:24:00,269.91,115.0,5.0,39.57,3.93,0.0,0.0
2025-01-05 05:25:00,586.74,114.04,8.29,35.04,1.36,0.0,26.26
2025-01-05 05:26:00,180.12,114.13,24.85,40.04,0.0,0.0,5.15
2025-01-05 05:27:00,227.08,109.18,8.76,48.33,5.11,2.38,4.91
2025-01-05 05:28:00,236.97,116.43,11.46,39.3,0.0,1.01,0.0
2025-01-05 05:29:00,237.54,115.21,13.17,34.07,3.95,4.21,4.65
2025-01-05 05:30:00,247.89,118.36,13.37,38.73,0.0,3.01,25.03
2025-01-05 05:31:00,234.87,115.75,5.0,37.18,8.65,0.0,39.9
2025-01-05 05:32:00,232.42,114.73,14.37,45.83,3.57,2.44,0.0
2025-01-05 05:33:00,237.88,111.89,8.45,32.11,0.46,8.0,22.54
2025-01-05 05:34:00,250.82,115.66,6.46,36.28,3.3,4.78,0.0
2025-01-05 05:35:00,273.69,118.33,6.78,44.63,11.66,0.11,31.33
2025-01-05 05:36:00,232.67,110.8,13.02,41.5,1.9,9.2,10.85
2025-01-05 05:37:00,277.51,115.73,9.67,39.43,11.51,0.0,11.31
2025-01-05 05:38:00,187.92,116.31,12.21,37.81,3.33,0.0,0.0
2025-01-05 05:39:00,235.46,112.5,8.84,29.71,11.43,4.72,0.0
2025-01-05 05:40:00,220.83,113.02,8.47,30.33,11.28,0.0,24.97
2025-01-05 05:41:00,250.19,116.3,5.0,33.57,8.22,0.0,12.78
2025-01-05 05:42:00,246.66,110.84,10.67,37.68,13.35,0.0,0.0
2025-01-05 05:43:00,215.15,116.78,12.57,34.37,1.67,1.28,0.0
2025-01-05 05:44:00,210.58,111.79,10.58,24.82,11.19,9.29,17.62
2025-01-05 05:45:00,195.79,119.63,5.91,40.47,0.0,6.62,3.92
2025-01-05 05:46:00,217.55,124.73,12.35,36.78,1.17,0.59,9.4
2025-01-05 05:47:00,236.25,111.93,5.0,43.59,0.0,0.0,40.36
2025-01-05 05:48:00,232.98,117.51,15.96,29.38,9.11,0.0,31.2
2025-01-05 05:49:00,261.35,112.47,10.37,26.28,0.0,3.72,20.13
2025-01-05 05:50:00,221.96,119.54,14.98,25.25,9.07,5.45,4.1
2025-01-05 05:51:00,215.33,110.32,13.55,35.75,0.0,12.37,0.0
2025-01-05 05:52:00,208.9,117.3,16.67,29.78,1.57,4.98,0.0
2025-01-05 05:53:00,195.66,111.88,9.25,36.62,2.02,5.26,0.0
2025-01-05 05:54:00,205.44,114.55,12.78,38.0,13.03,0.0,0.0
2025-01-05 05:55:00,185.43,111.25,5.45,32.2,5.79,2.24,0.0
2025-01-05 05:56:00,228.76,118.67,9.8,28.17,0.0,0.12,10.79
2025-01-05 05:57:00,254.36,112.03,11.87,39.25,0.0,6.8,8.41
2025-01-05 05:58:00,253.75,117.58,10.31,48.49,11.01,6.76,0.0
2025-01-05 05:59:00,220.23,114.0,5.0,22.19,17.88,4.45,24.59
2025-01-05 06:00:00,221.65,114.92,5.0,32.06,4.81,5.38,0.0
2025-01-05 06:01:00,236.07,115.97,5.97,41.2,0.0,3.45,0.0
2025-01-05 06:02:00,241.25,112.33,5.0,34.62,7.09,8.79,0.0
2025-01-05 06:03:00,224.15,116.22,7.99,32.16,0.0,8.41,0.0
2025-01-05 06:04:00,208.45,121.5,15.62,21.53,0.0,0.0,0.0
2025-01-05 06:05:00,192.94,112.26,5.0,37.84,6.57,0.62,0.0
2025-01-05 06:06:00,229.5,120.06,5.0,38.24,10.24,2.2,0.0
2025-01-05 06:07:00,218.76,121.37,5.0,27.24,8.96,0.9,0.0
2025-01-05 06:08:00,200.72,112.11,5.0,33.43,1.61,4.58,0.0
2025-01-05 06:09:00,226.98,109.56,13.94,33.56,9.33,7.46,2.07
2025-01-05 06:10:00,215.16,116.58,8.59,28.47,0.0,4.08,11.07
2025-01-05 06:11:00,224.67,113.19,8.1,30.99,8.62,0.0,0.0
2025-01-05 06:12:00,256.02,122.85,5.66,39.81,6.29,0.0,12.37
2025-01-05 06:13:00,210.15,115.52,5.82,29.57,2.23,1.18,28.7
2025-01-05 06:14:00,231.04,112.17,10.51,39.34,0.75,0.0,15.99
2025-01-05 06:15:00,214.66,110.79,5.0,37.56,9.64,1.66,0.0
2025-01-05 06:16:00,247.85,119.74,5.0,30.78,3.47,11.14,0.0
2025-01-05 06:17:00,284.05,113.09,7.58,45.79,4.68,8.17,44.65
2025-01-05 06:18:00,243.1,115.55,7.49,30.71,6.5,0.0,48.77
2025-01-05 06:19:00,225.71,119.2,5.0,32.53,0.0,2.01,11.06
2025-01-05 06:20:00,218.91,113.44,5.15,41.82,3.37,0.0,0.0
2025-01-05 06:21:00,193.45,115.19,8.81,19.4,1.86,0.0,8.57
2025-01-05 06:22:00,218.62,115.31,10.25,33.7,4.57,3.13,27.11
2025-01-05 06:23:00,239.93,118.11,10.33,31.79,7.8,0.0,9.89
2025-01-05 06:24:00,219.16,117.74,11.43,39.36,3.04,2.13,15.05
2025-01-05 06:25:00,213.42,114.5,9.09,41.6,0.4,0.0,10.16
2025-01-05 06:26:00,184.0,115.63,11.57,24.06,6.6,0.0,1.78
2025-01-05 06:27:00,215.72,113.89,6.38,40.58,3.88,0.0,7.95
2025-01-05 06:28:00,226.82,109.47,6.62,34.17,0.49,0.0,0.0
2025-01-05 06:29:00,247.75,116.41,15.0,42.96,0.26,2.77,0.0
2025-01-05 06:30:00,224.48,122.94,12.73,34.52,0.0,0.6,0.0
2025-01-05 06:31:00,210.15,111.84,6.34,40.47,0.0,0.0,11.51
2025-01-05 06:32:00,208.61,112.28,5.0,36.74,0.0,1.25,7.18
2025-01-05 06:33:00,209.76,111.89,8.38,38.15,1.68,2.55,0.0
2025-01-05 06:34:00,254.26,118.27,9.63,29.69,8.07,0.0,4.96
2025-01-05 06:35:00,196.43,117.17,11.19,21.74,0.0,0.72,0.0
2025-01-05 06:36:00,238.86,114.74,6.18,34.28,0.0,13.0,0.0
2025-01-05 06:37:00,221.38,111.7,8.06,41.17,4.45,8.1,0.0
2025-01-05 06:38:00,211.42,115.75,5.0,29.77,0.0,0.88,0.0
2025-01-05 06:39:00,240.64,109.12,9.44,40.62,0.0,0.0,17.05
2025-01-05 06:40:00,203.6,115.95,11.45,33.84,1.51,0.0,0.0
2025-01-05 06:41:00,224.76,118.86,16.74,28.38,0.68,0.0,2.95
2025-01-05 06:42:00,246.89,110.37,16.92,26.66,1.51,11.0,0.0
2025-01-05 06:43:00,204.95,109.25,5.0,21.6,3.04,9.43,1.6
2025-01-05 06:44:00,244.21,121.69,11.17,34.3,0.0,0.43,15.18
2025-01-05 06:45:00,206.95,112.93,9.86,42.83,1.56,0.0,10.81
2025-01-05 06:46:00,205.13,119.92,9.74,29.51,2.59,0.0,0.0
2025-01-05 06:47:00,225.76,114.76,12.33,25.5,13.85,0.0,3.59
2025-01-05 06:48:00,219.49,114.73,14.08,37.39,2.3,3.18,0.0
2025-01-05 06:49:00,198.35,117.13,7.13,27.43,0.0,2.96,0.0
2025-01-05 06:50:00,244.45,111.84,13.83,40.29,9.79,1.38,0.0
2025-01-05 06:51:00,227.86,115.91,6.01,36.06,0.0,10.73,0.0
2025-01-05 06:52:00,233.81,113.85,5.47,40.27,0.0,7.21,0.0
2025-01-05 06:53:00,220.37,110.09,10.96,37.52,0.0,0.85,0.0
2025-01-05 06:54:00,243.3,116.73,8.81,38.44,0.0,2.5,22.75
2025-01-05 06:55:00,194.13,114.32,5.0,25.08,3.72,0.0,0.25
2025-01-05 06:56:00,216.11,114.75,12.73,27.44,5.73,4.86,29.66
2025-01-05 06:57:00,494.66,110.54,6.21,26.36,7.56,0.36,0.0
2025-01-05 06:58:00,234.33,121.74,10.31,41.6,0.0,0.68,0.0
2025-01-05 06:59:00,209.03,118.88,6.57,46.68,0.0,3.84,0.0
2025-01-05 07:00:00,231.5,119.23,5.0,8.67,7.38,0.0,0.0
2025-01-05 07:01:00,207.83,114.15,7.54,18.81,9.16,0.0,12.64
2025-01-05 07:02:00,185.62,108.46,5.1,12.31,1.16,0.0,0.0
2025-01-05 07:03:00,200.15,123.19,8.29,0.0,3.09,8.1,0.0
2025-01-05 07:04:00,165.28,115.13,8.2,0.0,0.0,0.29,10.34
2025-01-05 07:05:00,195.6,112.38,9.94,7.83,8.2,4.81,0.0
2025-01-05 07:06:00,196.74,117.04,16.69,2.71,4.06,4.45,0.0
2025-01-05 07:07:00,210.72,120.04,10.71,12.11,6.52,3.06,1.84
2025-01-05 07:08:00,202.35,115.28,8.94,11.74,0.0,0.0,0.0
2025-01-05 07:09:00,200.17,120.49,8.01,3.85,0.0,13.74,1.14
2025-01-05 07:10:00,286.58,119.71,6.12,15.79,0.0,1.95,69.04
2025-01-05 07:11:00,180.28,111.07,5.9,0.0,0.0,0.0,11.84
2025-01-05 07:12:00,171.91,112.68,6.73,10.59,7.36,0.0,1.88
2025-01-05 07:13:00,193.23,119.21,5.0,12.32,12.63,0.0,3.02
2025-01-05 07:14:00,177.25,104.53,13.38,8.27,7.07,1.71,12.45
2025-01-05 07:15:00,194.79,114.78,14.34,0.0,1.4,11.54,6.03
2025-01-05 07:16:00,179.36,109.65,5.92,7.39,7.24,1.51,0.0
2025-01-05 07:17:00,245.88,113.47,11.19,3.27,2.89,0.0,19.19
2025-01-05 07:18:00,220.25,114.18,12.28,9.36,0.0,0.71,31.21
2025-01-05 07:19:00,183.19,113.94,5.75,3.3,5.31,8.12,0.0
2025-01-05 07:20:00,199.37,113.17,12.53,0.0,14.13,0.0,30.16
2025-01-05 07:21:00,241.55,110.99,6.04,9.72,4.45,9.13,48.21
2025-01-05 07:22:00,214.78,124.54,17.27,13.13,0.0,2.45,17.85
2025-01-05 07:23:00,193.78,122.85,12.17,8.76,1.65,0.0,0.0
2025-01-05 07:24:00,145.65,110.73,5.9,7.27,3.01,0.0,0.0
2025-01-05 07:25:00,211.87,121.7,6.8,10.02,6.11,9.69,12.71
2025-01-05 07:26:00,190.13,113.78,5.0,10.02,9.67,6.06,2.01
2025-01-05 07:27:00,171.03,115.89,8.99,5.78,9.41,3.81,8.27
2025-01-05 07:28:00,177.99,115.12,10.5,0.51,0.0,5.5,0.0
2025-01-05 07:29:00,227.79,112.74,5.0,0.0,4.25,1.29,51.36
2025-01-05 07:30:00,165.64,119.31,5.0,6.63,0.0,2.64,0.0
2025-01-05 07:31:00,200.38,115.88,5.9,6.16,0.0,2.5,0.0
2025-01-05 07:32:00,163.75,113.47,8.81,4.71,14.08,3.71,0.0
2025-01-05 07:33:00,191.38,110.16,18.56,12.23,9.04,0.0,0.0
2025-01-05 07:34:00,190.3,111.8,12.16,6.71,0.0,9.78,23.62
2025-01-05 07:35:00,158.15,108.81,8.76,5.9,0.0,0.03,1.7
2025-01-05 07:36:00,267.05,115.42,7.96,14.93,9.08,1.05,31.84
2025-01-05 07:37:00,226.67,110.59,17.42,10.23,0.0,4.55,21.55
2025-01-05 07:38:00,161.83,114.31,5.93,8.1,0.0,3.65,0.0
2025-01-05 07:39:00,218.11,120.86,11.47,12.85,0.81,1.08,2.64
2025-01-05 07:40:00,228.31,120.17,6.55,0.0,14.71,2.03,26.94
2025-01-05 07:41:00,193.49,115.25,5.68,0.0,8.83,3.63,1.71
2025-01-05 07:42:00,180.52,115.03,14.04,5.16,2.56,3.69,0.0
2025-01-05 07:43:00,189.01,122.9,5.0,7.82,0.45,15.57,0.0
2025-01-05 07:44:00,188.74,117.46,5.0,0.17,0.0,5.73,0.0
2025-01-05 07:45:00,216.16,114.06,16.15,0.0,7.66,9.38,32.33
2025-01-05 07:46:00,158.08,109.67,7.53,9.2,0.0,1.12,0.0
2025-01-05 07:47:00,174.61,116.95,7.72,8.52,5.23,2.22,11.1
2025-01-05 07:48:00,170.72,118.69,10.71,0.0,0.54,0.0,0.0
2025-01-05 07:49:00,257.18,112.85,9.0,3.22,6.45,9.58,26.72
2025-01-05 07:50:00,219.51,116.54,5.0,8.27,0.45,8.72,5.59
2025-01-05 07:51:00,150.94,113.92,5.0,9.93,0.0,0.0,0.0
2025-01-05 07:52:00,233.11,114.64,12.88,11.88,4.55,0.0,13.84
2025-01-05 07:53:00,203.21,105.42,11.92,16.45,0.0,10.94,1.34
2025-01-05 07:54:00,202.98,114.49,11.25,10.93,1.33,0.0,5.58
2025-01-05 07:55:00,206.69,119.25,17.73,10.22,0.0,0.0,0.0
2025-01-05 07:56:00,139.83,112.85,5.0,0.0,0.0,7.43,0.0
2025-01-05 07:57:00,242.18,115.59,14.6,10.44,0.0,9.32,46.15
2025-01-05 07:58:00,215.95,112.35,15.1,8.78,0.71,0.0,0.0
2025-01-05 07:59:00,174.48,116.82,10.54,7.78,1.56,0.0,0.0
2025-01-05 08:00:00,203.35,114.51,5.0,9.63,10.32,0.0,0.49
2025-01-05 08:01:00,203.14,111.62,6.91,0.5,4.22,5.11,0.0
2025-01-05 08:02:00,249.71,120.71,8.73,4.24,0.0,6.01,50.07
2025-01-05 08:03:00,181.16,119.09,12.41,7.89,1.92,0.0,1.55
2025-01-05 08:04:00,188.83,112.96,6.97,3.85,7.94,1.23,0.0
2025-01-05 08:05:00,202.68,117.37,11.54,5.61,0.0,0.0,0.0
2025-01-05 08:06:00,185.44,117.53,11.9,5.0,8.23,1.52,0.0
2025-01-05 08:07:00,180.41,117.95,5.0,9.04,7.21,0.0,11.09
2025-01-05 08:08:00,157.26,108.6,5.15,2.47,2.81,2.83,0.0
2025-01-05 08:09:00,203.06,119.4,12.82,20.66,0.0,6.06,17.67
2025-01-05 08:10:00,183.03,113.1,5.97,10.51,0.0,1.98,0.0
2025-01-05 08:11:00,188.21,113.94,5.0,6.26,11.97,2.1,0.0
2025-01-05 08:12:00,218.03,125.93,5.0,1.39,5.03,7.26,1.39
2025-01-05 08:13:00,223.61,116.58,7.57,5.9,6.16,2.29,14.47
2025-01-05 08:14:00,202.15,113.83,5.0,10.12,0.0,13.31,0.0
2025-01-05 08:15:00,197.72,106.55,11.25,3.51,2.58,14.22,0.0
2025-01-05 08:16:00,187.53,120.94,9.06,0.1,5.74,5.9,3.35
2025-01-05 08:17:00,160.06,110.0,9.41,1.06,9.12,0.0,0.81
2025-01-05 08:18:00,163.0,111.36,9.38,2.04,1.65,0.0,0.0
2025-01-05 08:19:00,160.66,114.05,5.0,7.76,0.0,0.47,0.0
2025-01-05 08:20:00,227.32,121.04,10.22,4.41,3.85,0.0,31.31
2025-01-05 08:21:00,205.07,118.47,8.82,3.43,7.84,6.0,0.0
2025-01-05 08:22:00,155.62,114.74,7.9,10.23,0.0,1.39,11.48
2025-01-05 08:23:00,185.65,116.61,5.0,14.67,0.0,7.33,0.0
2025-01-05 08:24:00,209.75,112.97,9.15,13.43,5.93,8.73,21.86
2025-01-05 08:25:00,206.81,115.93,5.0,3.03,2.17,0.0,32.28
2025-01-05 08:26:00,180.05,115.67,10.61,8.2,0.0,0.55,35.38
2025-01-05 08:27:00,228.75,119.25,17.71,14.11,0.0,3.9,20.12
2025-01-05 08:28:00,203.58,119.24,6.09,1.91,0.0,8.33,19.39
2025-01-05 08:29:00,159.84,117.35,8.36,14.72,0.0,0.0,2.64
2025-01-05 08:30:00,164.61,113.93,5.0,9.03,5.1,6.73,0.0
2025-01-05 08:31:00,182.08,118.34,19.38,9.66,2.75,0.0,0.0
2025-01-05 08:32:00,179.19,115.01,6.07,6.85,0.0,2.94,0.0
2025-01-05 08:33:00,162.03,111.05,10.5,4.13,1.68,0.0,0.0
2025-01-05 08:34:00,190.47,113.76,7.77,7.2,8.85,0.15,0.0
2025-01-05 08:35:00,199.6,115.71,12.26,12.29,5.2,0.0,0.0
2025-01-05 08:36:00,175.15,119.02,7.98,10.66,0.38,3.44,0.0
2025-01-05 08:37:00,197.23,114.64,15.43,1.86,9.89,13.15,3.48
2025-01-05 08:38:00,203.96,110.54,6.0,12.64,5.84,0.0,0.83
2025-01-05 08:39:00,172.19,115.6,10.38,4.44,3.2,0.0,6.91
2025-01-05 08:40:00,202.33,115.83,8.53,0.54,5.09,0.0,16.68
2025-01-05 08:41:00,236.74,116.12,8.82,16.64,0.0,0.0,16.3
2025-01-05 08:42:00,206.95,119.06,11.85,0.79,2.91,4.0,24.06
2025-01-05 08:43:00,156.72,119.45,5.0,8.45,3.42,0.0,0.28
2025-01-05 08:44:00,201.22,113.0,5.0,13.05,11.5,2.96,0.0
2025-01-05 08:45:00,211.89,112.91,6.69,11.6,2.34,4.37,0.0
2025-01-05 08:46:00,160.41,111.22,9.14,2.51,0.0,0.0,0.0
2025-01-05 08:47:00,201.67,118.17,9.36,6.11,14.34,3.05,20.2
2025-01-05 08:48:00,265.38,121.17,10.59,0.0,3.0,13.41,0.0
2025-01-05 08:49:00,177.25,114.12,5.46,13.64,6.63,1.42,0.0
2025-01-05 08:50:00,185.77,114.41,5.0,6.17,0.0,1.84,2.17
2025-01-05 08:51:00,187.02,121.24,5.0,5.97,4.57,5.6,9.32
2025-01-05 08:52:00,197.53,117.4,8.12,6.52,1.92,4.07,0.0
2025-01-05 08:53:00,184.22,117.12,7.42,3.5,0.0,0.0,7.46
2025-01-05 08:54:00,211.52,110.61,5.0,19.29,9.04,0.34,13.93
2025-01-05 08:55:00,204.03,118.09,5.29,15.65,3.97,2.48,0.0
2025-01-05 08:56:00,234.9,111.66,12.93,8.01,8.65,0.26,20.71
2025-01-05 08:57:00,212.86,110.84,5.0,17.83,1.61,3.73,0.0
2025-01-05 08:58:00,202.53,113.99,5.0,14.1,6.21,3.84,0.0
2025-01-05 08:59:00,236.86,113.03,5.0,17.14,7.22,0.0,42.68
2025-01-05 09:00:00,201.7,114.49,30.18,3.46,1.51,0.0,0.11
2025-01-05 09:01:00,200.59,109.61,22.9,1.96,0.0,1.58,10.04
2025-01-05 09:02:00,227.81,119.21,28.74,0.0,5.16,0.0,6.34
2025-01-05 09:03:00,216.86,119.89,30.47,6.47,0.0,1.14,0.0
2025-01-05 09:04:00,182.0,107.59,26.24,7.43,0.0,0.0,0.0
2025-01-05 09:05:00,253.33,119.29,29.32,12.92,6.02,0.0,39.64
2025-01-05 09:06:00,202.61,112.13,33.35,4.11,5.78,7.41,1.7
2025-01-05 09:07:00,185.47,118.8,30.24,2.66,0.0,0.56,0.0
2025-01-05 09:08:00,263.33,115.1,34.01,13.03,3.03,18.76,31.74
2025-01-05 09:09:00,258.87,115.49,31.15,16.54,2.67,6.71,38.68
2025-01-05 09:10:00,205.63,114.64,31.36,16.45,0.0,0.0,0.0
2025-01-05 09:11:00,217.71,120.22,31.42,14.99,1.5,6.74,0.0
2025-01-05 09:12:00,200.0,110.42,31.61,6.29,0.0,0.0,1.21
2025-01-05 09:13:00,201.51,117.81,32.35,9.96,0.0,0.0,0.0
2025-01-05 09:14:00,202.89,119.78,32.4,5.05,0.15,2.24,0.0
2025-01-05 09:15:00,205.37,118.24,28.31,4.22,1.74,0.0,3.32
2025-01-05 09:16:00,216.15,124.67,23.6,5.27,0.0,0.0,17.72
2025-01-05 09:17:00,232.4,113.26,26.07,9.42,5.8,7.58,20.6
2025-01-05 09:18:00,217.02,119.21,18.85,0.0,0.0,4.51,1.19
2025-01-05 09:19:00,194.4,114.95,26.94,7.58,0.0,9.8,0.0
2025-01-05 09:20:00,239.97,120.31,29.62,6.69,18.06,8.91,21.46
2025-01-05 09:21:00,214.08,115.35,27.84,6.43,6.09,0.0,0.0
2025-01-05 09:22:00,228.28,113.82,30.12,10.67,0.0,0.0,30.73
2025-01-05 09:23:00,205.89,120.6,20.61,4.18,6.28,6.28,3.5
2025-01-05 09:24:00,263.5,113.41,34.19,0.0,0.0,7.01,38.38
2025-01-05 09:25:00,207.16,109.73,17.35,14.81,3.11,0.0,0.0
2025-01-05 09:26:00,166.94,113.31,26.35,0.0,5.61,6.33,0.0
2025-01-05 09:27:00,213.89,117.85,26.48,3.96,7.02,2.08,6.18
2025-01-05 09:28:00,236.54,120.94,33.92,15.43,0.0,8.84,0.0
2025-01-05 09:29:00,185.42,115.82,27.3,9.85,0.0,2.35,0.0
2025-01-05 09:30:00,242.54,120.65,30.02,4.64,3.93,1.31,8.29
2025-01-05 09:31:00,208.24,109.94,26.98,4.59,0.0,0.0,0.0
2025-01-05 09:32:00,233.87,113.6,29.21,16.5,5.31,0.0,13.9
2025-01-05 09:33:00,197.64,114.22,15.21,0.0,0.0,0.0,4.07
2025-01-05 09:34:00,230.25,114.92,28.02,16.5,10.76,0.0,0.0
2025-01-05 09:35:00,217.19,115.71,26.83,10.38,0.0,0.0,0.0
2025-01-05 09:36:00,176.7,118.14,36.05,1.0,0.0,0.31,0.0
2025-01-05 09:37:00,221.23,113.6,27.78,6.61,0.0,7.3,17.36
2025-01-05 09:38:00,218.52,115.93,25.5,13.84,0.0,6.53,0.0
2025-01-05 09:39:00,183.82,115.2,24.4,9.56,2.58,0.0,17.48
2025-01-05 09:40:00,221.03,111.67,29.76,0.0,3.31,6.54,0.0
